quote_id,group_id,page_id,page_title,page_link,page_date,text,character_id,character_name,character_category
5212,2490,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: you want me to help you win her over</span>",3,Dave,Beta Kids
5215,2492,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: ok well its easy</span>",3,Dave,Beta Kids
5216,2492,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: for everything she says take her to mean just the opposite</span>",3,Dave,Beta Kids
5217,2492,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: see not everybody always means literally what they say the way john and jade always do</span>",3,Dave,Beta Kids
5221,2494,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: oh my flipping christ</span>",3,Dave,Beta Kids
5222,2494,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: ok if you want rose to dig you you got to leave that crap in the shitty scifi novels where it belongs</span>",3,Dave,Beta Kids
5226,2496,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: oh ok</span>",3,Dave,Beta Kids
5227,2496,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: that was pretty good</span>",3,Dave,Beta Kids
5228,2496,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: maybe even too deadpan but its a start keep at it</span>",3,Dave,Beta Kids
5231,2498,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: hahaha yes youre on a roll</span>",3,Dave,Beta Kids
5233,2500,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: oh</span>",3,Dave,Beta Kids
5234,2500,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: alright look</span>",3,Dave,Beta Kids
5235,2500,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: if you want to keep her attention you got to pull out all the stops</span>",3,Dave,Beta Kids
5236,2500,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: reverse psychology mind games all sorts of machiavellian bullshit</span>",3,Dave,Beta Kids
5237,2500,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: i mean unless youre really smooth and inherently likeable like me which youre not</span>",3,Dave,Beta Kids
5240,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: thats kind of the obtuse alien way of getting it but yeah</span>",3,Dave,Beta Kids
5241,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: be like</span>",3,Dave,Beta Kids
5242,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: an antagonism ninja</span>",3,Dave,Beta Kids
5243,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: like her</span>",3,Dave,Beta Kids
5244,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: i dont know you sort of remind me of her anyway so maybe thats a good thing</span>",3,Dave,Beta Kids
5245,2502,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: it could be a horrible thing though</span>",3,Dave,Beta Kids
5250,2504,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: yeah i guess i am</span>",3,Dave,Beta Kids
5251,2504,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: i guess im saying be a less shitty troll</span>",3,Dave,Beta Kids
5254,2506,1589,Dave: Answer troll.,?s=6&p=003489,2010-03-17,"<span style=""color: #e00707"">TG: good luck bro</span>",3,Dave,Beta Kids
5402,2578,1595,Dave: Answer troll.,?s=6&p=003495,2010-03-20,"<span style=""color: #e00707"">TG: dont care</span>",3,Dave,Beta Kids
5854,2766,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: ok im in</span>",3,Dave,Beta Kids
5856,2768,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: the medium</span>",3,Dave,Beta Kids
5858,2770,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: what do you mean already shit took 4 goddamn hours</span>",3,Dave,Beta Kids
5862,2772,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: i dont want to talk about it</span>",3,Dave,Beta Kids
5863,2772,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: imagine the worst day of my life</span>",3,Dave,Beta Kids
5864,2772,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: just stood up and clinked a glass like it was about to give a speech</span>",3,Dave,Beta Kids
5865,2772,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: then took a shit in my dinner and passed out with its pants down</span>",3,Dave,Beta Kids
5867,2774,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
5869,2776,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: stfu</span>",3,Dave,Beta Kids
5870,2776,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: what are you doing</span>",3,Dave,Beta Kids
5872,2778,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: ok</span>",3,Dave,Beta Kids
5874,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: i need some advice</span>",3,Dave,Beta Kids
5875,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: my kernelsprite which was this brainless feathery asshole with a sword in it</span>",3,Dave,Beta Kids
5876,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: turned into this bigger like ghostly feathery asshole</span>",3,Dave,Beta Kids
5877,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: with a sword in it</span>",3,Dave,Beta Kids
5878,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: it seems to want me to prototype it again</span>",3,Dave,Beta Kids
5879,2780,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: not sure what to do</span>",3,Dave,Beta Kids
5882,2782,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: shes asleep for some reason</span>",3,Dave,Beta Kids
5884,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: yeah i saw her there</span>",3,Dave,Beta Kids
5885,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: all tuckered out</span>",3,Dave,Beta Kids
5886,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: like she got smacked in the face with a pillow case full of the snooze wizards beard dander</span>",3,Dave,Beta Kids
5887,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: cause obviously its fuckin prime time for swiping some shuteye about now</span>",3,Dave,Beta Kids
5888,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: like a few hours into her magic stupid quest</span>",3,Dave,Beta Kids
5889,2784,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: anyway what do you think</span>",3,Dave,Beta Kids
5893,2786,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: ok fine but</span>",3,Dave,Beta Kids
5894,2786,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: it seems to be suggesting something here</span>",3,Dave,Beta Kids
5895,2786,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: and</span>",3,Dave,Beta Kids
5896,2786,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: i guess im kinda weirded out by its suggestion</span>",3,Dave,Beta Kids
5902,2788,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: ok well it definitely sounds like youre fucking something up over there</span>",3,Dave,Beta Kids
5903,2788,1637,John: Answer Dave.,?s=6&p=003537,2010-03-31,"<span style=""color: #e00707"">TG: but alright later</span>",3,Dave,Beta Kids
5908,2793,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: shut up</span>",3,Dave,Beta Kids
5911,2795,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: no</span>",3,Dave,Beta Kids
5912,2795,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: just</span>",3,Dave,Beta Kids
5913,2795,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: god damn it</span>",3,Dave,Beta Kids
5916,2797,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: please</span>",3,Dave,Beta Kids
5917,2797,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: just once</span>",3,Dave,Beta Kids
5918,2797,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: shut the hell up</span>",3,Dave,Beta Kids
5922,2799,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: shut up</span>",3,Dave,Beta Kids
5925,2801,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: shut</span>",3,Dave,Beta Kids
5927,2803,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: the</span>",3,Dave,Beta Kids
5929,2805,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: fuck</span>",3,Dave,Beta Kids
5931,2807,1642,Dave: Consult with Calsprite.,?s=6&p=003542,2010-04-02,"<span style=""color: #e00707"">DAVE: up</span>",3,Dave,Beta Kids
5933,2808,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: thats it i cant take it anymore</span>",3,Dave,Beta Kids
5934,2808,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: it was such a huge mistake prototyping seppucrow with this useless mindnumbing jackass</span>",3,Dave,Beta Kids
5935,2808,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: im going back</span>",3,Dave,Beta Kids
5937,2810,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: what do you mean already shit took 4 goddamn months</span>",3,Dave,Beta Kids
5938,2810,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: or something</span>",3,Dave,Beta Kids
5939,2810,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i dont know im kind of losing track of how long its been with all this time hopping</span>",3,Dave,Beta Kids
5943,2812,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: what else is there to know</span>",3,Dave,Beta Kids
5944,2812,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: we lost</span>",3,Dave,Beta Kids
5945,2812,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: cant finish the game with a dead heir and witch</span>",3,Dave,Beta Kids
5947,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: yeah well she had a big fucking meteor bearing down on her and we never heard from her again</span>",3,Dave,Beta Kids
5948,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: or the trolls for that matter</span>",3,Dave,Beta Kids
5949,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: after they tricked john into skipping way ahead and getting his ass handed to him by the denizen</span>",3,Dave,Beta Kids
5950,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i guess once they managed to sabotage us they were done with us</span>",3,Dave,Beta Kids
5951,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: and since john died he couldnt get jade in on time so whether shes alive or not shes as good as dead from our perspective </span>",3,Dave,Beta Kids
5952,2814,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: only thing left to do is change all that</span>",3,Dave,Beta Kids
5955,2816,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: theres not much to remember</span>",3,Dave,Beta Kids
5956,2816,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i go back and tell john not to be an idiot and get trolled like such a gullible stooge</span>",3,Dave,Beta Kids
5957,2816,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i dont know what he was thinking</span>",3,Dave,Beta Kids
5958,2816,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: even we couldnt kill one of those things yet</span>",3,Dave,Beta Kids
5959,2816,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: with our higher levels and all our sick gear</span>",3,Dave,Beta Kids
5962,2818,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: nah itll be fine dont worry</span>",3,Dave,Beta Kids
5965,2820,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i dont know</span>",3,Dave,Beta Kids
5966,2820,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: i mean your whole timeline will</span>",3,Dave,Beta Kids
5967,2820,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: maybe</span>",3,Dave,Beta Kids
5971,2822,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: the thing with time travel is</span>",3,Dave,Beta Kids
5972,2822,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: you cant overthink it</span>",3,Dave,Beta Kids
5973,2822,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: just roll with it and see what happens</span>",3,Dave,Beta Kids
5974,2822,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: and above all try not to do anything retarded</span>",3,Dave,Beta Kids
5976,2824,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: try going to sleep</span>",3,Dave,Beta Kids
5977,2824,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: our dream selves kind of operate outside the normal time continuum i think</span>",3,Dave,Beta Kids
5978,2824,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: so if part of you from this timelines going to persist thats probably the way to make it happen</span>",3,Dave,Beta Kids
5980,2826,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: and hey you might even be able to help your past dream self wake up sooner without all that fuss you went through</span>",3,Dave,Beta Kids
5982,2828,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: the true purpose is to make a sprite that doesnt make me want to flog myself raw with my own brain stem</span>",3,Dave,Beta Kids
5983,2828,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: anything else is gravy</span>",3,Dave,Beta Kids
5986,2830,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: yeah thatd be cool i guess</span>",3,Dave,Beta Kids
5987,2830,1643,Dave: Pester Rose.,?s=6&p=003543,2010-04-02,"<span style=""color: #e00707"">TG: im gonna go now</span>",3,Dave,Beta Kids
5989,2832,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: ok im in</span>",3,Dave,Beta Kids
5991,2834,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: the medium</span>",3,Dave,Beta Kids
5993,2836,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: what do you mean already shit took 4 goddamn hours</span>",3,Dave,Beta Kids
5997,2838,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: i dont want to talk about it</span>",3,Dave,Beta Kids
5998,2838,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: imagine the worst day of my life</span>",3,Dave,Beta Kids
5999,2838,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: just stood up and clinked a glass like it was about to give a speech</span>",3,Dave,Beta Kids
6000,2838,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: then took a shit in my dinner and passed out with its pants down</span>",3,Dave,Beta Kids
6002,2840,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
6004,2842,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: stfu</span>",3,Dave,Beta Kids
6005,2842,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: what are you doing</span>",3,Dave,Beta Kids
6007,2844,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: ok</span>",3,Dave,Beta Kids
6009,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: i need some advice</span>",3,Dave,Beta Kids
6010,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: my kernelsprite which was this brainless feathery asshole with a sword in it</span>",3,Dave,Beta Kids
6011,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: turned into this bigger like ghostly feathery asshole</span>",3,Dave,Beta Kids
6012,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: with a sword in it</span>",3,Dave,Beta Kids
6013,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: it seems to want me to prototype it again</span>",3,Dave,Beta Kids
6014,2846,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: not sure what to do</span>",3,Dave,Beta Kids
6017,2848,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: shes asleep for some reason</span>",3,Dave,Beta Kids
6019,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: yeah i saw her there</span>",3,Dave,Beta Kids
6020,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: all tuckered out</span>",3,Dave,Beta Kids
6021,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: like she got smacked in the face with a pillow case full of the snooze wizards beard dander</span>",3,Dave,Beta Kids
6022,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: cause obviously its fuckin prime time for swiping some shuteye about now</span>",3,Dave,Beta Kids
6023,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: like a few hours into her magic stupid quest</span>",3,Dave,Beta Kids
6024,2850,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: anyway what do you think</span>",3,Dave,Beta Kids
6028,2852,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: ok fine but</span>",3,Dave,Beta Kids
6029,2852,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: it seems to be suggesting something here</span>",3,Dave,Beta Kids
6030,2852,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: and</span>",3,Dave,Beta Kids
6031,2852,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: i guess im kinda weirded out by its suggestion</span>",3,Dave,Beta Kids
6037,2854,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: ok well it definitely sounds like youre fucking something up over there</span>",3,Dave,Beta Kids
6038,2854,1646,==>,?s=6&p=003546,2010-04-03,"<span style=""color: #e00707"">TG: but alright later</span>",3,Dave,Beta Kids
6040,2856,1647,==>,?s=6&p=003547,2010-04-03,"<span style=""color: #e00707"">TG: WAIT</span>",3,Dave,Beta Kids
6042,2858,1647,==>,?s=6&p=003547,2010-04-03,"<span style=""color: #e00707"">TG: dont go yet</span>",3,Dave,Beta Kids
6043,2858,1647,==>,?s=6&p=003547,2010-04-03,"<span style=""color: #e00707"">TG: somethings up</span>",3,Dave,Beta Kids
6045,2860,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: ok its me from the future</span>",3,Dave,Beta Kids
6047,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: its me</span>",3,Dave,Beta Kids
6048,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: i just appeared</span>",3,Dave,Beta Kids
6049,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: from the future</span>",3,Dave,Beta Kids
6050,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: wearing a rad suit</span>",3,Dave,Beta Kids
6051,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: he says dont go</span>",3,Dave,Beta Kids
6052,2862,1648,==>,?s=6&p=003548,2010-04-03,"<span style=""color: #e00707"">TG: or youre gonna die</span>",3,Dave,Beta Kids
6056,2864,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: he says i dunno gullible enough to trust a leetspeaking troll who wants you dead and strap on a rocket pack cause she said to</span>",3,Dave,Beta Kids
6060,2866,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: ok that was probably the dumbest thing you ever said just now</span>",3,Dave,Beta Kids
6062,2868,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: do you hear what youre saying oh my god</span>",3,Dave,Beta Kids
6063,2868,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: this guy is me if i get him to talk to you youre just talking to me again jesus it proves nothing</span>",3,Dave,Beta Kids
6065,2870,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: john stop being a tool and unbuckle yourself from that piece of shit</span>",3,Dave,Beta Kids
6066,2870,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: if our friendship means anything youll listen to me and past dave</span>",3,Dave,Beta Kids
6067,2870,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: this is future dave by the way</span>",3,Dave,Beta Kids
6072,2872,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: yeah exactly why would i bother</span>",3,Dave,Beta Kids
6073,2872,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: this sort of cornball horseshit is your cup of tea not mine</span>",3,Dave,Beta Kids
6074,2872,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: dont make me track you down through time and stop you in person</span>",3,Dave,Beta Kids
6077,2874,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: oh god did you just blast off</span>",3,Dave,Beta Kids
6080,2876,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: ok well just dont ok</span>",3,Dave,Beta Kids
6081,2876,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: im turning this timeline over to past dave</span>",3,Dave,Beta Kids
6082,2876,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: and helping you all stay alive and do this thing the right way this time</span>",3,Dave,Beta Kids
6083,2876,1649,==>,?s=6&p=003549,2010-04-03,"<span style=""color: #e00707"">TG: just stay on the goddamn ground for fucks sake</span>",3,Dave,Beta Kids
6085,2878,1651,==>,?s=6&p=003551,2010-04-03,"<span style=""color: #e00707"">DAVE: hey</span>",3,Dave,Beta Kids
6202,2920,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: who were you talking to</span>",3,Dave,Beta Kids
6204,2922,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: ok cool</span>",3,Dave,Beta Kids
6205,2922,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: so now that youre a sprite</span>",3,Dave,Beta Kids
6206,2922,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: do you know everything about the game</span>",3,Dave,Beta Kids
6216,2924,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: alright</span>",3,Dave,Beta Kids
6217,2924,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: here goes</span>",3,Dave,Beta Kids
6218,2924,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: why are we so fucking awesome</span>",3,Dave,Beta Kids
6220,2926,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: yeah</span>",3,Dave,Beta Kids
6221,2926,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: so is everything cool with this john business</span>",3,Dave,Beta Kids
6222,2926,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: is he gonna be ok</span>",3,Dave,Beta Kids
6226,2928,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: ok</span>",3,Dave,Beta Kids
6234,2930,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: like what</span>",3,Dave,Beta Kids
6237,2932,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: i was in the middle of the nancho party arc</span>",3,Dave,Beta Kids
6240,2934,1658,Davesprite: Chill with Dave.,?s=6&p=003558,2010-04-04,"<span style=""color: #e00707"">DAVE: yeah that was sorta the plan</span>",3,Dave,Beta Kids
